order_item_id,order_id,product_id,quantity,unit_price,discount
4632,1106,62,4,87778.41,5
4633,3266,40,5,62574.63,10
4634,2414,202,4,71083.53,15
4635,708,474,2,59625.53,20
4636,3062,138,1,72580.44,10
4637,2581,493,1,98825.96,20
4638,2360,178,5,86072.24,0
4639,1522,338,3,89625.73,5
4640,477,177,5,91565.34,20
4641,664,500,5,40997.94,10
4642,4402,357,5,32044.55,15
4643,3686,489,5,92497.79,20
4644,1682,132,2,52323.55,20
4645,1907,232,4,23660.07,5
4646,2167,371,3,91062.17,5
4647,4907,277,4,4078.57,0
4648,4259,122,3,45192.46,0
4649,2772,221,5,50735.81,20
4650,4428,443,1,91489.18,10
4651,1225,236,4,40366.21,0
4652,4055,113,1,45874.07,20
4653,1479,179,5,5285.78,5
4654,2179,431,4,6953.1,0
4655,1198,176,1,99561.39,5
4656,940,220,3,81893.73,10
4657,3176,192,5,25302.7,5
4658,1962,31,5,4193.08,5
4659,2361,112,2,64516.63,5
4660,788,145,1,5159.68,5
4661,3515,473,2,74333.06,10
4662,4021,308,3,7531.85,15
4663,260,83,2,16744.17,20
4664,2085,410,2,93007.67,10
4665,3552,354,4,10730.86,5
4666,3352,371,4,51140.83,15
4667,2124,236,2,93839.18,15
4668,176,25,2,97600.84,0
4669,2490,227,3,92572.32,15
4670,3181,448,5,7583.23,15
4671,460,106,2,43421.45,20
4672,1982,227,1,97507.29,15
4673,2004,118,5,51337.24,5
4674,107,196,3,16184.33,0
4675,3395,107,4,47070.9,15
4676,4552,108,5,24233.96,20
4677,2185,178,1,4758.66,10
4678,1390,148,2,14953.32,5
4679,4582,497,5,1528.99,20
4680,1398,285,4,9480.46,20
4681,3764,383,2,38583.91,15
4682,4992,74,2,4970.43,15
4683,4605,11,4,85405.12,15
4684,213,148,3,46405.9,0
4685,965,177,3,50447.48,10
4686,4437,273,2,45623.68,15
4687,1538,161,2,28124.03,5
4688,3740,217,5,91317.58,10
4689,866,132,1,68607.62,5
4690,2636,169,2,25166.22,0
4691,977,248,4,27801.37,5
4692,3870,283,1,72536.13,20
4693,3863,343,5,41165.18,0
4694,1606,13,1,54690.18,10
4695,3033,262,3,19532.88,0
4696,1692,30,4,56528.15,10
4697,3821,110,4,58400.74,5
4698,2292,58,1,25536.33,5
4699,444,215,1,43891.14,20
4700,356,238,1,14823.89,20
4701,3798,335,3,46698.76,5
4702,1789,125,5,13409.99,15
4703,3589,290,4,92270.04,0
4704,1099,372,5,63393.28,0
4705,1915,397,4,65862.8,20
4706,3837,123,3,77306.63,0
4707,2984,325,2,19795.74,15
4708,3425,100,5,45075.6,5
4709,1974,141,2,30885.13,20
4710,4808,450,1,60734.64,20
4711,2529,211,3,76589.16,5
4712,3263,305,1,82539.21,5
4713,1493,45,5,52336.57,20
4714,3707,51,2,45337.71,5
4715,2598,149,2,45123.79,15
4716,1075,111,3,48011.93,15
4717,2674,361,1,25421.36,20
4718,3147,23,5,15626.34,0
4719,699,433,1,57283.78,20
4720,3981,426,5,38536.81,20
4721,250,114,5,32954.76,20
4722,4948,94,3,75669.61,10
4723,4781,230,3,61223.97,10
4724,3069,21,3,7886.25,5
4725,2567,228,2,41603.85,15
4726,1802,446,1,98966.86,15
4727,4261,17,2,92238.96,5
4728,1376,50,1,34588.52,10
4729,4204,326,2,87286.56,10
4730,608,411,5,91952.02,20
4731,2146,246,1,41342.19,20
4732,2100,4,1,39972.17,20
4733,1900,227,4,49513.46,15
4734,1795,446,1,26720.82,10
4735,4001,323,5,73270.94,15
4736,558,86,3,71077.05,20
4737,3270,70,2,47407.94,0
4738,1226,373,2,94637.44,20
4739,3613,340,1,84308.08,15
4740,723,40,4,70871.06,5
4741,3525,476,1,18886.15,15
4742,375,471,1,98431.58,20
4743,3133,454,1,6309.94,10
4744,3531,215,1,47333.89,20
4745,2074,76,3,37613.27,20
4746,1532,130,3,98798.45,15
4747,744,480,5,98363.41,20
4748,2918,248,4,35810.57,0
4749,4559,348,1,57524.48,5
4750,4820,466,1,28363.94,5
4751,175,347,1,15409.19,5
4752,3937,259,2,26866.3,15
4753,2786,262,1,44111.72,0
4754,1780,64,5,12647.62,20
4755,4460,409,5,80670.18,15
4756,2382,481,5,623.35,10
4757,48,31,4,47522.62,15
4758,1544,17,1,67529.6,15
4759,3070,2,2,57033.49,5
4760,4879,461,1,69876.04,10
4761,4817,42,2,14158.73,0
4762,2929,471,2,36784.79,5
4763,3862,190,2,65261.8,0
4764,3802,276,5,16425.99,0
4765,909,134,1,48180.91,15
4766,1479,494,5,88759.5,10
4767,3609,394,5,60777.63,20
4768,3529,251,4,56776.93,0
4769,1033,437,1,66778.8,20
4770,4656,146,2,96812.58,5
4771,1200,340,5,48516.47,15
4772,4292,35,1,83396.9,20
4773,1650,83,4,71326.11,0
4774,2541,417,4,56493.96,10
4775,4111,299,5,67660.15,10
4776,22,250,2,26570.39,20
4777,2154,223,4,40197.04,10
4778,3118,333,5,87896.0,10
4779,1778,479,4,99054.43,0
4780,287,171,1,99192.86,10
4781,3602,186,2,39420.08,5
4782,3968,258,2,42661.47,10
4783,1592,387,5,71091.51,15
4784,4839,16,4,11539.3,0
4785,2971,370,5,90092.17,0
4786,2352,14,5,75631.26,15
4787,1100,432,2,28321.62,10
4788,1627,487,4,30499.05,15
4789,4049,292,2,29185.43,20
4790,1200,8,2,77029.31,5
4791,299,428,5,57279.64,20
4792,1197,138,5,8645.87,15
4793,3733,182,5,73829.6,10
4794,1467,93,2,8067.42,0
4795,4887,60,4,49605.46,15
4796,450,11,1,20021.02,0
4797,3314,457,4,25108.99,20
4798,2965,284,3,12354.24,15
4799,3259,492,3,16213.14,10
4800,1990,33,5,87904.41,5
4801,3719,493,5,52335.23,0
4802,435,117,3,57978.26,5
4803,149,430,3,1876.93,20
4804,3896,412,5,54267.09,5
4805,4270,382,4,18557.82,5
4806,4678,256,5,52695.49,15
4807,146,123,2,82832.63,15
4808,1428,256,1,53702.39,15
4809,836,90,5,56296.46,15
4810,4908,65,1,98710.53,10
4811,1482,54,5,1614.7,20
4812,4836,195,2,25909.93,15
4813,3103,429,5,53445.12,5
4814,4538,90,5,72780.77,0
4815,1249,391,3,53795.75,20
4816,2191,213,1,25229.87,5
4817,1522,61,3,90354.87,20
4818,570,472,2,6029.92,10
4819,3079,370,5,68435.79,15
4820,1566,228,2,23695.48,5
4821,4845,423,2,1508.5,0
4822,1923,146,3,56001.32,10
4823,4523,121,2,31168.78,0
4824,1290,15,5,29565.57,0
4825,3420,26,5,55822.08,20
4826,904,1,1,79114.28,10
4827,197,49,2,60631.04,20
4828,3074,380,3,86038.17,5
4829,1468,171,1,58007.65,10
4830,4940,461,1,35715.59,10
4831,2488,464,4,81785.93,15
4832,3506,19,1,14221.02,10
4833,1593,417,5,60053.09,0
4834,3246,179,5,44675.21,5
4835,4335,134,4,72959.44,5
4836,603,322,3,86083.51,10
4837,4160,364,3,67889.02,0
4838,1317,84,5,13720.14,10
4839,3206,375,3,13880.13,5
4840,4225,113,1,12783.61,20
4841,3134,418,2,50986.16,10
4842,2679,211,2,99732.89,5
4843,1474,351,3,92986.61,20
4844,4003,83,5,26792.19,15
4845,829,75,2,75770.71,15
4846,3190,167,1,42059.9,10
4847,1557,144,3,91096.02,0
4848,2272,65,3,33742.72,0
4849,2118,20,1,38909.14,0
4850,4593,278,4,53157.43,20
4851,1031,209,5,56361.54,15
4852,524,110,4,17943.3,5
4853,1711,446,4,76236.35,20
4854,1774,93,1,87770.38,10
4855,3742,285,1,58617.48,20
4856,117,423,2,18610.55,5
4857,4604,285,4,87942.17,20
4858,1014,496,3,40788.74,20
4859,399,282,3,30004.69,0
4860,1881,261,3,80533.88,5
4861,1193,482,2,3256.05,20
4862,2322,346,3,63632.92,0
4863,1914,477,5,87042.73,15
4864,1634,431,4,46281.65,15
4865,761,33,1,26136.13,15
4866,866,122,3,73165.33,10
4867,151,482,3,18260.57,15
4868,2872,315,5,43049.32,20
4869,1283,162,5,47105.63,10
4870,704,298,5,51374.77,15
4871,4425,372,4,30336.29,0
4872,1293,209,5,99520.22,0
4873,567,404,5,69104.25,10
4874,983,476,1,67463.46,0
4875,4134,106,2,90207.72,5
4876,3125,243,1,30381.39,10
4877,530,129,1,42577.09,0
4878,1818,281,5,18046.23,0
4879,4226,475,4,8289.31,0
4880,621,367,4,30168.56,20
4881,240,459,2,37848.57,15
4882,1871,134,3,5524.26,0
4883,2810,246,4,76390.21,10
4884,1934,448,2,11407.81,10
4885,3436,405,2,61832.14,5
4886,1504,45,5,24109.63,5
4887,2415,487,5,46931.99,15
4888,3069,144,4,10716.27,5
4889,990,452,4,82534.06,15
4890,737,88,5,81096.63,15
4891,4086,450,2,39263.99,20
4892,2401,259,3,12193.16,15
4893,3054,348,4,51804.08,20
4894,2579,55,3,22875.91,10
4895,3914,178,2,91823.71,0
4896,4149,201,1,58858.27,20
4897,4248,237,5,80438.53,20
4898,4120,418,2,17205.66,5
4899,1260,122,1,78323.07,5
4900,548,324,2,94784.75,10
4901,615,434,5,76161.53,20
4902,2318,104,5,69992.1,20
4903,2615,341,3,67063.9,15
4904,4529,388,1,10333.09,10
4905,2123,495,2,55419.19,0
4906,2034,109,1,48707.63,5
4907,3356,381,3,60467.98,10
4908,1950,42,4,24180.44,0
4909,1234,149,5,55065.41,20
4910,3633,189,1,29126.84,10
4911,3754,23,3,23176.75,15
4912,636,77,3,47016.28,10
4913,4799,205,4,3390.96,15
4914,3551,74,4,27586.43,5
4915,3424,388,1,35053.71,5
4916,3982,457,5,83146.15,15
4917,3616,403,3,29346.68,5
4918,2844,210,1,67164.05,20
4919,3969,7,2,51739.8,10
4920,3486,350,1,32919.33,20
4921,1307,471,1,79573.12,5
4922,3323,151,4,79600.54,0
4923,3494,247,2,48907.09,15
4924,819,421,3,2043.26,15
4925,621,384,1,46174.14,5
4926,3964,432,4,1153.36,0
4927,4019,352,4,51033.17,10
4928,4772,33,2,30400.98,10
4929,4521,128,5,28267.07,0
4930,856,273,2,54634.26,10
4931,672,130,3,18500.41,10
4932,2549,377,3,75860.67,10
4933,3508,271,3,31241.22,5
4934,3967,211,3,47978.34,15
4935,224,213,1,91632.17,5
4936,4036,495,5,18946.99,20
4937,2281,163,5,96102.32,15
4938,371,222,1,10276.46,15
4939,4170,146,5,10683.93,20
4940,408,234,4,71834.55,5
4941,648,240,3,55938.33,0
4942,2745,497,4,56104.65,0
4943,2821,402,5,96118.32,20
4944,3070,442,5,86294.52,0
4945,3225,405,1,37221.52,20
4946,3992,112,2,32443.3,20
4947,4587,54,1,46284.97,15
4948,2218,471,2,69349.61,0
4949,3662,499,3,55295.4,5
4950,4235,262,5,65956.15,0
4951,1696,181,1,90107.34,0
4952,4692,137,5,20866.17,5
4953,2969,208,4,13745.43,5
4954,2698,16,3,31331.21,15
4955,1244,331,3,21524.99,20
4956,4407,392,4,22138.35,5
4957,428,343,3,48270.28,0
4958,588,30,1,94982.53,0
4959,2331,31,2,52937.63,20
4960,617,14,1,71829.77,15
4961,3980,25,3,88151.82,15
4962,2953,287,3,47175.68,20
4963,2417,239,1,51333.88,10
4964,3538,324,4,16414.43,15
4965,870,230,2,71218.39,15
4966,424,112,3,55503.5,15
4967,1421,483,3,62354.33,10
4968,2820,31,3,91697.75,0
4969,3648,174,2,79708.53,0
4970,3872,168,4,22652.45,10
4971,624,345,2,80413.03,15
4972,2329,459,3,92874.56,0
4973,4520,251,3,23301.62,10
4974,2738,406,2,99039.41,20
4975,2239,430,2,97297.07,5
4976,1872,23,1,78117.38,10
4977,4173,86,1,67663.42,20
4978,1555,104,1,61170.63,15
4979,4940,484,2,60933.24,15
4980,421,318,4,43698.66,0
4981,4790,321,5,57943.03,10
4982,4422,230,3,5760.94,5
4983,4889,344,2,96128.51,10
4984,2254,308,5,67511.56,15
4985,342,52,3,23090.73,5
4986,4132,149,5,63109.98,5
4987,1524,426,1,35250.88,0
4988,1284,64,1,40820.74,20
4989,4771,454,1,87658.59,15
4990,3089,468,4,52917.67,20
4991,1781,338,4,81724.67,15
4992,4526,187,3,77474.37,15
4993,841,2,5,46568.44,0
4994,4349,298,1,55885.55,20
4995,4506,254,4,20820.75,5
4996,4223,338,3,37427.22,15
4997,376,158,2,78102.19,10
4998,766,18,2,63434.14,0
4999,3977,350,5,59114.68,20
5000,1,430,4,35386.03,0
5001,650,321,1,27319.22,0
5002,3389,22,5,16939.04,20
5003,3333,61,3,40519.48,15
5004,2238,266,5,95191.77,5
5005,2515,215,1,53025.95,0
5006,1801,76,4,56908.11,15
5007,1394,367,4,21258.05,20
5008,453,325,2,57215.93,15
5009,1254,415,2,79778.77,10
5010,845,104,1,18726.49,10
5011,2205,446,3,39372.12,5
5012,1952,255,4,25092.04,15
5013,1910,74,2,59734.94,0
5014,4681,386,3,61571.57,20
5015,2134,176,3,98834.99,5
5016,4154,75,5,30321.3,10
5017,3963,125,1,79626.27,20
5018,4649,41,5,57266.83,15
5019,1456,159,1,21114.2,0
5020,345,317,5,99286.31,5
5021,1475,336,3,54822.07,20
5022,2656,480,5,28235.37,5
5023,4933,208,1,82983.36,10
5024,533,91,3,44094.82,0
5025,1279,263,2,11762.75,0
5026,4838,415,1,18885.17,10
5027,2974,142,5,76861.18,5
5028,4086,124,3,66405.94,0
5029,1810,417,1,92231.76,0
5030,1784,259,1,11210.21,5
5031,354,402,1,75347.6,5
5032,2296,227,2,61707.43,0
5033,3479,133,5,34005.79,15
5034,4773,239,3,26241.1,15
5035,2808,458,2,33891.04,20
5036,1875,45,5,99916.2,5
5037,3659,158,1,29115.09,15
5038,291,51,4,61633.62,15
5039,4813,57,1,6431.52,15
5040,2901,111,3,19923.24,5
5041,687,59,3,63556.75,5
5042,2073,223,1,74701.93,10
5043,4817,417,5,25864.92,10
5044,1556,124,5,72944.9,0
5045,1334,19,5,45629.42,0
5046,2811,236,2,19847.98,10
5047,1935,70,1,12097.09,0
5048,393,246,3,88147.9,0
5049,2756,71,1,29443.19,20
5050,1247,76,3,63236.61,0
5051,1063,139,1,30773.78,15
5052,4772,284,3,4104.31,10
5053,2910,415,4,66830.66,5
5054,4587,100,3,92106.66,10
5055,2723,13,1,84253.68,10
5056,3582,478,5,30973.83,0
5057,4141,309,2,31518.54,5
5058,1252,247,1,43529.9,20
5059,1759,184,3,88883.26,5
5060,657,304,3,9383.64,5
5061,563,114,4,57735.27,10
5062,3353,234,3,71439.39,5
5063,2212,133,4,85753.37,10
5064,1385,235,2,63256.53,15
5065,2826,138,1,27792.5,10
5066,4842,38,3,88289.24,20
5067,4403,55,3,78460.28,5
5068,2303,495,1,31067.23,0
5069,834,336,4,11822.27,15
5070,798,258,5,80029.17,0
5071,103,312,5,83114.41,5
5072,1034,418,5,17626.67,20
5073,3258,113,2,87011.11,15
5074,4893,235,4,39056.04,20
5075,2456,444,5,548.65,0
5076,4969,402,2,94886.23,5
5077,4099,244,1,79263.33,20
5078,613,308,2,58551.97,0
5079,2676,294,1,78811.27,0
5080,3347,188,4,26613.27,10
5081,2974,167,1,65049.9,10
5082,12,340,1,52301.83,20
5083,3009,256,4,21007.09,5
5084,1453,91,5,10016.35,20
5085,2742,93,3,49938.8,10
5086,970,151,1,17492.07,5
5087,1055,229,3,94329.16,0
5088,3483,354,5,41191.73,20
5089,3565,88,3,11509.96,15
5090,2980,277,2,86597.86,20
5091,268,11,5,97563.23,10
5092,1995,58,1,59142.75,20
5093,1610,336,5,58488.84,0
5094,446,445,2,94669.3,10
5095,143,60,4,862.06,0
5096,4040,237,2,13235.9,15
5097,2670,123,3,86951.23,15
5098,1207,13,1,14570.29,0
5099,3767,88,2,83794.09,0
5100,4685,497,5,50873.64,20
5101,2511,35,3,86179.22,0
5102,1438,52,5,66571.63,5
5103,2724,274,3,24401.24,20
5104,776,406,3,1195.45,10
5105,2134,285,2,76759.18,15
5106,2127,78,2,68576.55,20
5107,2513,16,2,54722.83,5
5108,2346,202,3,73968.63,15
5109,4380,16,3,39105.33,20
5110,2974,390,3,82647.48,15
5111,94,298,1,27355.03,15
5112,638,63,1,11955.8,10
5113,1029,344,1,7942.32,10
5114,68,391,3,12168.27,0
5115,837,36,5,97984.0,10
5116,4124,489,2,76710.45,0
5117,1955,412,2,95566.53,5
5118,2191,434,3,76661.39,15
5119,3440,463,3,28920.53,20
5120,3928,416,1,6033.78,20
5121,2605,347,5,3851.41,10
5122,1084,93,5,66693.17,5
5123,2718,217,2,82849.0,10
5124,543,56,3,83687.82,20
5125,2691,151,2,59140.86,15
5126,3364,260,3,77351.13,0
5127,3741,259,5,82404.64,5
5128,3709,312,2,97218.17,5
5129,475,28,2,22217.85,5
5130,1788,276,1,16030.2,15
5131,4582,419,5,85537.68,10
5132,2312,425,1,88928.56,20
5133,4284,461,1,68448.81,5
5134,594,261,1,13507.47,10
5135,2537,44,2,85838.01,10
5136,176,315,5,37681.57,15
5137,4062,60,4,21083.33,0
5138,432,75,5,37142.74,5
5139,3449,317,3,57577.93,5
5140,1448,486,3,92397.01,5
5141,4489,393,4,38496.13,20
5142,4862,310,2,83190.1,10
5143,3543,384,1,11094.71,0
5144,1534,162,4,34040.49,20
5145,3910,62,4,70433.28,10
5146,3929,323,2,80487.73,15
5147,219,441,3,39073.87,20
5148,51,416,5,17062.29,15
5149,1767,161,4,50078.03,0
5150,3587,282,1,90795.33,20
5151,4511,488,4,64356.28,15
5152,612,320,1,66389.94,5
5153,4554,74,3,28205.44,15
5154,2784,64,1,8908.61,15
5155,2269,362,1,10453.33,20
5156,2367,456,3,64260.5,10
5157,4273,477,1,4146.55,0
5158,1178,11,5,72950.03,5
5159,9,174,4,37272.19,0
5160,462,60,1,94137.19,15
5161,4468,23,3,55104.18,15
5162,3586,293,5,41741.57,10
5163,4940,125,4,2224.86,10
5164,2461,69,4,91744.3,20
5165,4201,172,2,72169.17,15
5166,1891,270,5,62865.95,5
5167,1990,183,3,40255.34,15
5168,557,258,2,9049.34,10
5169,1395,447,3,21425.43,15
5170,2927,107,5,68035.25,5
5171,822,267,3,44955.81,10
5172,1709,113,4,55088.73,10
5173,1025,120,5,7926.6,5
5174,742,458,1,21746.67,0
5175,2790,408,2,823.2,10
5176,2654,129,3,54190.55,15
5177,358,445,4,50560.16,10
5178,2027,96,4,21751.57,5
5179,2594,303,5,89235.05,10
5180,3745,162,3,71135.56,10
5181,578,69,3,62573.52,10
5182,44,50,2,55953.44,20
5183,1686,1,5,70087.52,20
5184,3201,190,5,87852.02,0
5185,1579,97,1,51639.73,20
5186,1047,23,1,37402.88,15
5187,4724,408,1,6295.55,5
5188,640,43,1,44309.53,20
5189,3308,490,4,84812.37,10
5190,4912,281,4,41371.43,10
5191,4046,167,2,5442.42,5
5192,471,132,1,67696.36,10
5193,806,364,2,37472.14,15
5194,4537,223,5,13671.35,15
5195,3671,85,3,95048.75,5
5196,3638,165,3,21298.72,5
5197,1211,289,5,14280.48,0
5198,1137,483,4,87836.31,20
5199,4798,329,1,29051.79,20
5200,475,115,4,1915.32,10
5201,4046,300,3,40772.34,5
5202,4976,116,1,41068.97,10
5203,1992,118,4,17788.38,20
5204,759,31,3,51881.46,0
5205,4762,191,1,90991.56,15
5206,2617,420,2,49681.05,0
5207,3906,8,1,13605.06,15
5208,1623,89,5,83611.9,10
5209,2380,445,1,60300.3,15
5210,2488,10,3,27432.81,0
5211,191,41,3,16352.35,0
5212,72,396,2,15733.13,5
5213,4254,108,2,85154.35,10
5214,1859,108,5,17077.47,5
5215,509,237,3,63632.87,15
5216,2157,498,1,9037.38,5
5217,3784,61,1,12600.45,10
5218,1603,271,4,37944.91,10
5219,3891,313,4,67724.11,5
5220,2302,252,5,89393.31,20
5221,721,110,2,38331.42,10
5222,4380,22,4,83621.17,5
5223,898,280,2,18809.0,5
5224,1905,491,1,87940.07,10
5225,1568,1,5,66944.25,0
5226,704,190,4,36799.69,15
5227,4981,143,1,49412.18,15
5228,2358,298,1,89443.38,0
5229,2695,142,4,952.3,10
5230,4972,363,5,89977.1,0
5231,4197,169,1,21529.69,10
5232,2390,63,3,20727.03,5
5233,498,395,2,85769.08,20
5234,4434,53,4,68395.5,15
5235,4363,9,1,13689.31,15
5236,1174,297,5,94025.26,10
5237,2527,485,5,30094.91,15
5238,357,287,4,7840.7,20
5239,2515,12,5,51102.1,0
5240,4450,5,1,15188.7,15
5241,3784,413,1,42084.48,5
5242,814,117,3,34039.0,5
5243,1957,35,5,85069.82,5
5244,73,469,1,49413.98,0
5245,3778,349,4,73506.31,10
5246,3342,411,5,18935.87,20
5247,2542,99,2,27454.99,20
5248,1668,22,5,56547.47,5
5249,1622,12,5,11316.02,20
5250,2349,103,4,57784.07,15
5251,3580,331,5,50168.22,10
5252,2558,215,5,5654.29,5
5253,2540,91,4,99136.7,5
5254,799,200,1,31895.82,20
5255,4606,47,1,76679.68,5
5256,4148,321,5,22788.95,15
5257,3946,219,2,46315.72,5
5258,2322,135,2,3450.22,20
5259,1637,461,3,79747.49,15
5260,3733,338,1,6532.49,20
5261,435,256,5,38186.64,0
5262,4093,446,4,51610.4,20
5263,1804,488,5,64669.35,20
5264,2697,262,5,25635.19,5
5265,2333,233,1,71821.06,15
5266,3825,91,1,65245.15,15
5267,2781,320,4,84266.69,5
5268,748,427,1,24586.37,10
5269,2901,101,4,48890.14,20
5270,3767,278,2,40584.51,0
5271,2931,32,5,71168.97,10
5272,615,390,2,63330.81,0
5273,1041,285,1,5116.41,5
5274,947,214,3,72269.47,5
5275,4020,424,4,70755.12,10
5276,4855,160,5,86871.62,5
5277,1773,63,4,19859.54,20
5278,3577,87,1,79351.96,20
5279,4948,269,2,75193.04,5
5280,4589,243,5,19264.94,5
5281,1295,447,1,69498.34,20
5282,137,263,2,55567.06,20
5283,651,322,5,36665.37,10
5284,576,78,1,30491.02,20
5285,801,89,3,68595.04,20
5286,1597,165,2,50783.54,5
5287,2861,139,3,69058.45,15
5288,4767,482,1,33892.89,15
5289,1751,472,1,40511.58,5
5290,2917,305,2,63564.9,0
5291,1724,179,4,23576.59,20
5292,2401,328,2,87693.23,20
5293,4605,425,4,76243.29,0
5294,2269,267,5,448.99,5
5295,703,152,1,80428.75,15
5296,1278,288,1,1140.53,5
5297,3833,36,2,57027.92,5
5298,2283,46,3,87567.58,0
5299,3349,81,4,66735.26,10
5300,111,420,4,35781.61,20
5301,3917,84,4,47413.39,15
5302,3984,95,1,90835.35,15
5303,3157,444,3,46342.3,15
5304,845,123,5,53223.44,10
5305,958,416,2,6833.92,10
5306,4359,217,1,4890.8,15
5307,798,488,2,42459.96,15
5308,4538,258,1,19765.91,5
5309,1899,193,4,77455.02,0
5310,3794,198,1,6788.92,0
5311,2430,483,3,20873.1,10
5312,55,475,4,12569.01,20
5313,1734,280,5,79606.19,20
5314,3787,462,4,48079.31,0
5315,2494,138,1,48932.44,15
5316,2268,106,5,79384.59,0
5317,16,282,3,35939.51,0
5318,2766,139,2,27242.47,20
5319,2970,243,5,64676.12,10
5320,982,393,5,88221.73,15
5321,2999,145,4,62359.34,15
5322,2214,397,5,62725.35,0
5323,4483,264,2,82643.6,20
5324,1054,429,5,34591.78,15
5325,130,374,3,12696.07,20
5326,434,239,4,82402.91,15
5327,4203,416,1,78661.32,5
5328,4386,26,4,92685.57,5
5329,2789,304,3,56200.02,0
5330,2029,115,1,68965.65,0
5331,312,294,1,95344.64,15
5332,4827,167,4,85383.08,10
5333,3336,467,3,9589.22,10
5334,3693,319,1,48262.94,15
5335,4905,181,1,3459.32,15
5336,2930,110,5,75253.54,10
5337,34,306,2,39266.68,5
5338,4908,366,5,16238.37,20
5339,3831,309,4,9877.83,5
5340,2964,117,1,88615.56,5
5341,1584,88,1,66045.09,0
5342,3085,91,3,26931.92,0
5343,4211,428,1,79241.6,15
5344,2431,169,3,92273.38,10
5345,3008,191,2,73073.65,10
5346,4932,365,4,28343.82,20
5347,1244,375,1,76701.67,20
5348,1642,458,4,35881.11,15
5349,4691,124,1,23461.58,15
5350,2522,435,2,92628.89,20
5351,611,17,2,14279.79,0
5352,449,425,5,31448.2,20
5353,2698,63,1,53853.75,10
5354,569,499,2,96195.81,0
5355,552,263,5,71671.96,0
5356,3058,39,3,60956.88,0
5357,1800,457,2,36530.88,20
5358,2249,251,4,53683.12,15
5359,2632,103,2,65914.16,0
5360,4132,103,4,99836.32,20
5361,3219,162,5,63998.91,5
5362,1148,294,5,23177.65,5
5363,3420,251,5,72925.6,0
5364,2577,332,4,57288.89,15
5365,2102,291,1,19103.44,10
5366,2298,179,4,11892.07,5
5367,74,442,1,41364.9,10
5368,2133,380,5,87103.52,5
5369,3250,26,4,76998.64,20
5370,4491,190,4,98135.85,0
5371,2878,433,3,74554.03,0
5372,1768,370,1,56867.45,20
5373,4460,328,2,90045.42,10
5374,4896,239,4,37718.28,0
5375,4951,485,5,15891.13,0
5376,3431,409,2,70499.48,15
5377,1003,483,2,55072.87,15
5378,3990,153,4,89060.92,5
5379,3454,329,4,73356.36,20
5380,3360,15,1,43875.29,15
5381,4119,208,5,63013.61,0
5382,252,437,5,34583.33,20
5383,1759,383,2,38328.32,20
5384,1853,177,1,91124.08,10
5385,145,296,3,75605.24,10
5386,746,272,4,48808.42,20
5387,1372,443,4,35240.59,15
5388,3442,400,1,89105.76,20
5389,4213,371,4,88275.68,10
5390,3399,152,1,49500.15,0
5391,4795,63,5,62538.45,5
5392,765,204,1,31326.32,15
5393,733,3,2,28659.44,10
5394,2212,340,3,75732.15,5
5395,2437,121,2,86257.32,0
5396,2771,144,4,4388.72,20
5397,4547,314,5,23175.57,0
5398,1394,493,4,13539.79,20
5399,3627,48,1,81274.25,10
5400,1675,249,4,78625.54,15
5401,1659,229,3,81308.7,20
5402,4090,357,4,56062.6,5
5403,747,336,3,39580.4,0
5404,1341,479,2,50616.44,10
5405,3508,474,1,98186.29,10
5406,1585,437,2,10100.97,10
5407,4382,114,5,61125.49,10
5408,4581,244,1,16577.63,0
5409,1015,485,4,93679.83,0
5410,1710,119,3,42554.33,20
5411,979,228,4,89507.82,0
5412,2875,400,3,66655.75,0
5413,3304,186,1,56560.53,20
5414,2569,21,2,16700.69,15
5415,3949,417,3,46465.31,20
5416,3565,214,2,15926.51,15
5417,126,209,5,73583.51,20
5418,4091,150,5,32325.93,20
5419,4879,112,4,47747.62,20
5420,235,374,3,80304.88,0
5421,3677,393,1,93396.81,20
5422,2409,47,1,26716.84,5
5423,4984,8,3,3803.19,10
5424,4734,338,4,14367.11,20
5425,1552,401,4,29682.74,5
5426,1662,165,5,24345.22,0
5427,3395,286,3,72024.97,5
5428,645,440,5,23036.36,10
5429,3205,361,3,82093.69,10
5430,4189,251,3,69720.84,0
5431,4365,277,2,62901.62,15
5432,2507,370,4,22152.74,20
5433,2088,123,1,89459.16,10
5434,960,92,1,56435.65,10
5435,2179,9,2,82821.25,20
5436,1855,75,3,24614.42,10
5437,3335,352,3,40620.58,0
5438,875,6,3,44331.14,10
5439,1497,400,5,11140.65,10
5440,1873,403,5,47567.5,10
5441,2863,347,4,49980.06,0
5442,1245,395,3,24708.45,20
5443,3964,98,5,90423.76,5
5444,1328,41,5,76193.34,0
5445,2447,346,4,33830.09,5
5446,2815,406,2,54503.51,15
5447,1825,143,2,28008.46,5
5448,4855,324,4,67206.57,15
5449,4872,118,5,66907.58,10
5450,4999,263,2,27324.78,5
5451,561,5,1,87543.56,10
5452,360,382,3,78720.05,0
5453,61,174,3,36183.34,0
5454,791,458,5,52255.95,15
5455,1824,472,5,43599.98,10
5456,723,272,3,27030.73,0
5457,3110,4,2,26663.53,20
5458,3020,102,4,76642.61,20
5459,2290,22,3,26486.7,15
5460,72,13,5,23800.33,10
5461,777,468,1,96399.91,10
5462,4651,81,1,75181.07,10
5463,3240,260,3,71629.94,0
